ID,Channel ID,Sign Language,Spoken Language,Video Name,Release Date,Webpage URL,Video URL,External Subtitles URL,Resolution,Cropped,Video Length,FPS,Number of Frames,Date of Acquisition,File Size,Subtitles Type,Subtitles,Sentences,Tokens,Characters
45,821,LSCh,Chilean,Guía legal en lengua de señas Derecho de alimentación de los hijos,2020-04-30,https://www.youtube.com/watch?v=YYNda5ctRaU,,,720p,no,371,30,11130,2023-01-12,76.06056690216064,hardcoded,,,,
46,821,LSCh,Chilean,Guía legal en lengua de señas Ahorro Previsional Voluntario (APV),2020-04-30,https://www.youtube.com/watch?v=23ugIPsV_NE,,,720p,no,508,30,15240,2023-01-12,55.48873329162598,hardcoded,,,,
47,821,LSCh,Chilean,Guía legal en lengua de señas Aporte familiar permanente,2020-04-30,https://www.youtube.com/watch?v=SAAY5UtXXgU,,,720p,no,264,30,7920,2023-01-12,35.14565181732178,hardcoded,,,,
48,821,LSCh,Chilean,Guía legal en lengua de señas Trabajadoras y trabajadores de casa particular (nueva ley),2020-04-30,https://www.youtube.com/watch?v=lmHlTM1vtKs,,,720p,no,986,30,29580,2023-01-12,139.60979652404785,hardcoded,,,,
49,821,LSCh,Chilean,Guía legal en lengua de señas Accidentes laborales,2020-04-30,https://www.youtube.com/watch?v=vn7UBBjh2Lg,,,720p,no,760,30,22800,2023-01-12,98.78075885772705,hardcoded,,,,
50,821,LSCh,Chilean,Guía legal en lengua de señas Rebaja Contribuciones Adultos Mayores,2020-11-05,https://www.youtube.com/watch?v=XnMtjRTK8gI,,,720p,no,383,30,11490,2023-01-12,74.11274909973145,hardcoded,,,,
51,821,LSCh,Chilean,Guía legal en lengua de señas Violencia en los estadios,2020-05-22,https://www.youtube.com/watch?v=LqyZ6qvOM80,,,720p,no,800,30,24000,2023-01-12,148.40590953826904,hardcoded,,,,
52,821,LSCh,Chilean,"Guía legal en lengua de señas Permiso laboral por nacimiento, matrimonio, unión civil o duelo",2020-05-26,https://www.youtube.com/watch?v=YWD0uqkeeUk,,,720p,no,608,30,18240,2023-01-12,113.11416530609131,hardcoded,,,,
53,821,LSCh,Chilean,Guía Legal en Lengua de señas Ministerio de la Mujer y Equidad de Género,2020-05-27,https://www.youtube.com/watch?v=2NMNA12Rn_o,,,720p,no,620,30,18600,2023-01-12,128.60943031311035,hardcoded,,,,
54,821,LSCh,Chilean,Guía Legal en Lengua de Señas Televisión Digital,2020-05-27,https://www.youtube.com/watch?v=pm4i0sRhj0U,,,720p,no,867,30,26010,2023-01-12,181.00710678100586,hardcoded,,,,
55,821,LSCh,Chilean,Guía legal en lengua de señas Bomberos de Chile,2020-11-06,https://www.youtube.com/watch?v=KDxHYLMKipY,,,720p,no,555,30,16650,2023-01-12,105.27745151519775,hardcoded,,,,
56,821,LSCh,Chilean,Guía legal en lengua de señas Protección de datos financieros de cesantes,2020-11-06,https://www.youtube.com/watch?v=2wwLPF5wAYY,,,720p,no,377,30,11310,2023-01-12,69.51981163024902,hardcoded,,,,
57,821,LSCh,Chilean,Guía Legal en Lengua de Señas Servicio Electoral,2020-11-06,https://www.youtube.com/watch?v=XtJLVmoKMqA,,,720p,no,249,30,7470,2023-01-12,47.55227184295654,hardcoded,,,,
58,821,LSCh,Chilean,Guía Legal en Lengua de Señas Plan de formación ciudadana,2020-11-06,https://www.youtube.com/watch?v=wYyfAHpSZOk,,,720p,no,392,30,11760,2023-01-12,83.95697689056396,hardcoded,,,,
59,821,LSCh,Chilean,Guía Legal en Lengua de Señas - Protección de trabajadores ante riesgos de emergencias,2020-06-17,https://www.youtube.com/watch?v=VjQ50uNZE6g,,,720p,no,279,30,8370,2023-01-12,58.11783981323242,hardcoded,,,,
60,821,LSCh,Chilean,Guía Legal en Lengua de Señas Propinas,2020-06-17,https://www.youtube.com/watch?v=QSJ-az1S9tI,,,720p,no,345,30,10350,2023-01-12,69.77526950836182,hardcoded,,,,
61,821,LSCh,Chilean,Guía Legal en Lengua de Señas Diputadas y diputados,2020-06-25,https://www.youtube.com/watch?v=lffQEETd9go,,,720p,no,223,30,6690,2023-01-12,39.2459135055542,hardcoded,,,,
62,821,LSCh,Chilean,Guía Legal en Lengua de Señas Drogas,2020-06-25,https://www.youtube.com/watch?v=V1f1BDsmAtI,,,720p,no,532,30,15960,2023-01-12,82.3353853225708,hardcoded,,,,
63,821,LSCh,Chilean,Guía Legal en Lengua de Señas Acuerdo de Unión Civil,2020-09-07,https://www.youtube.com/watch?v=ZBxDXQFfS9M,,,720p,no,620,30,18600,2023-01-12,64.16006183624268,hardcoded,,,,
64,821,LSCh,Chilean,Guía Legal en Lengua de Señas Servicio militar,2020-09-07,https://www.youtube.com/watch?v=8ueLz8eLxK4,,,720p,no,838,30,25140,2023-01-12,179.05509185791016,hardcoded,,,,
65,821,LSCh,Chilean,Guía Legal en Lengua de Señas Jornada especial de trabajo,2020-09-07,https://www.youtube.com/watch?v=O6yi-e91TTg,,,720p,no,1205,30,36150,2023-01-12,166.16850090026855,hardcoded,,,,
66,821,LSCh,Chilean,Guía legal en lengua de señas Venta y consumo de alcohol,2020-09-07,https://www.youtube.com/watch?v=_2XhYYkgwKA,,,720p,no,558,30,16740,2023-01-12,113.4708137512207,hardcoded,,,,
67,821,LSCh,Chilean,Guía Legal en Lengua de Señas Cambio desde las AFP al antiguo sistema de pensiones,2020-07-13,https://www.youtube.com/watch?v=AspIu_TuH4Q,,,720p,no,302,30,9060,2023-01-12,35.7569694519043,hardcoded,,,,
68,821,LSCh,Chilean,Guía Legal en Lengua de Señas Legítima defensa,2020-07-15,https://www.youtube.com/watch?v=ST832Abgvrk,,,720p,no,544,30,16320,2023-01-12,74.92437744140625,hardcoded,,,,
69,821,LSCh,Chilean,Guía legal en lengua de señas  Ley Emilia,2019-06-03,https://www.youtube.com/watch?v=ENQUQwT5wfE,,,720p,no,1024,30,30720,2023-01-12,149.45759201049805,hardcoded,,,,
70,821,LSCh,Chilean,Guía legal en lengua de señas Alzamiento de hipotecas,2019-04-03,https://www.youtube.com/watch?v=R2uesOjpvO0,,,720p,no,489,30,14670,2023-01-12,71.08373069763184,hardcoded,,,,
71,821,LSCh,Chilean,Guía legal en lengua de señas Libre elección en telecomunicaciones,2019-04-03,https://www.youtube.com/watch?v=5ZfiYiYq6EE,,,720p,no,356,30,10680,2023-01-12,48.87625980377197,hardcoded,,,,
72,821,LSCh,Chilean,Guía legal en lengua de señas Subsidio al empleo de la mujer,2018-08-01,https://www.youtube.com/watch?v=XDw3XQRThJc,,,720p,no,462,30,13860,2023-01-12,75.21442317962646,hardcoded,,,,
73,821,LSCh,Chilean,Guía legal en lengua de señas Conducción y consumo de alcohol,2017-07-27,https://www.youtube.com/watch?v=0b22oL3OenQ,,,720p,no,603,30,18090,2023-01-12,87.71886825561523,hardcoded,,,,
74,821,LSCh,Chilean,Guía legal en lengua de señas Trabajadores Portuarios,2017-10-07,https://www.youtube.com/watch?v=iIrlyMHsJ9I,,,720p,no,645,30,19350,2023-01-12,70.83167743682861,hardcoded,,,,
75,821,LSCh,Chilean,Guía legal en lengua de señas Residencia de Extranjeros en Chile,2017-06-28,https://www.youtube.com/watch?v=cEIEZYANEF8,,,720p,no,1004,30,30120,2023-01-12,137.74359512329102,hardcoded,,,,
76,821,LSCh,Chilean,Guía legal en Lengua de señas Elecciones Primarias,2017-09-06,https://www.youtube.com/watch?v=S5H61HRkHv4,,,720p,no,940,30,28200,2023-01-12,135.17590045928955,hardcoded,,,,
77,821,LSCh,Chilean,"Guía legal en Lengua de señas Reforma educacional, gratuidad e inclusión",2017-05-31,https://www.youtube.com/watch?v=EYcihe2ui1I,,,720p,no,1080,30,32400,2023-01-12,158.36273002624512,hardcoded,,,,
78,821,LSCh,Chilean,Guía legal en Lengua de señas Ministerio del deporte,2017-05-31,https://www.youtube.com/watch?v=c9_tCoKEZ7k,,,720p,no,497,30,14910,2023-01-12,71.83804225921631,hardcoded,,,,
79,821,LSCh,Chilean,Guía legal en Lengua de señas Bosque Nativo Fondo concursable,2017-05-31,https://www.youtube.com/watch?v=pGS8QeexJxE,,,720p,no,600,30,18000,2023-01-12,87.88059616088867,hardcoded,,,,
80,821,LSCh,Chilean,Guía legal en Lengua de señas Elecciones Parlamentarias_0,2017-05-31,https://www.youtube.com/watch?v=OhUAK-SbN90,,,720p,no,938,30,28140,2023-01-12,137.61103630065918,hardcoded,,,,
81,821,LSCh,Chilean,Guía legal en lengua de señas Pensión Alimenticia,2017-05-26,https://www.youtube.com/watch?v=ZHpBeHFYSuQ,,,720p,no,699,30,20970,2023-01-12,120.44166278839111,hardcoded,,,,
82,821,LSCh,Chilean,Guía legal en lengua de señas Manipuladores y manipuladoras de alimentos,2017-05-25,https://www.youtube.com/watch?v=YRlYINIwynI,,,720p,no,244,30,7320,2023-01-12,35.139984130859375,hardcoded,,,,
83,821,LSCh,Chilean,Guía legal en lengua de señas Ley de Fármacos,2017-05-25,https://www.youtube.com/watch?v=kQ14aHmSJ7c,,,720p,no,1036,30,31080,2023-01-12,151.29484748840332,hardcoded,,,,
84,821,LSCh,Chilean,Guía legal en Lengua de señas Áreas de manejo de pesca artesanal,2017-04-20,https://www.youtube.com/watch?v=F5Bi1bYEeQ4,,,720p,no,683,30,20490,2023-01-12,102.39868354797363,hardcoded,,,,
85,821,LSCh,Chilean,Guía legal en Lengua de señas Calificación de videojuegos,2017-04-20,https://www.youtube.com/watch?v=2Hp8u7x1wOI,,,720p,no,343,30,10290,2023-01-12,49.45402908325195,hardcoded,,,,
86,821,LSCh,Chilean,Guía legal en lengua de señas Trabajo Infantil,2017-04-13,https://www.youtube.com/watch?v=SV6W5Y_tu8M,,,720p,no,581,30,17430,2023-01-12,103.15309143066406,hardcoded,,,,
87,821,LSCh,Chilean,Guía legal en lengua de señas Trabajar en Festividades,2017-04-13,https://www.youtube.com/watch?v=FxBKEP8WGTs,,,720p,no,480,30,14400,2023-01-12,83.75495719909668,hardcoded,,,,
88,821,LSCh,Chilean,Guía legal en lengua de señas Subvención Escolar Preferencial,2017-04-13,https://www.youtube.com/watch?v=UCPzz0tBth4,,,720p,no,576,30,17280,2023-01-12,95.88124084472656,hardcoded,,,,
89,821,LSCh,Chilean,Guía legal en lengua de señas Seguro de Cesantia,2017-04-13,https://www.youtube.com/watch?v=akQ61RS-wos,,,720p,no,837,30,25110,2023-01-12,147.63611125946045,hardcoded,,,,
90,821,LSCh,Chilean,Guía legal en lengua de señas Reforma al Sitema Previsional Trabajadores Jóvenes,2017-04-13,https://www.youtube.com/watch?v=Sc56rUWKBjA,,,720p,no,247,30,7410,2023-01-12,41.35738658905029,hardcoded,,,,
91,821,LSCh,Chilean,Guía legal en lengua de señas Multirut,2017-03-04,https://www.youtube.com/watch?v=AewlpZ3Pt-s,,,720p,no,563,30,16890,2023-01-12,81.46745586395264,hardcoded,,,,
92,821,LSCh,Chilean,Guía legal en lengua de señas Protección a los animales,2017-03-04,https://www.youtube.com/watch?v=ZeJntczmnFg,,,720p,no,395,30,11850,2023-01-12,57.077223777770996,hardcoded,,,,
93,821,LSCh,Chilean,Guía legal en lengua de señas Tributación Simple de MiPymes,2017-03-29,https://www.youtube.com/watch?v=C9kdGqp1kBM,,,720p,no,667,30,20010,2023-01-12,96.34252834320068,hardcoded,,,,
94,821,LSCh,Chilean,Guía legal en lengua de señas Administrador provisional y de cierre en la educación superior,2017-03-29,https://www.youtube.com/watch?v=7nLg6BVMwL4,,,720p,no,1176,30,35280,2023-01-12,169.51093101501465,hardcoded,,,,
95,821,LSCh,Chilean,Guía legal en lengua de señas Bloqueo del Carné de Identidad,2017-03-29,https://www.youtube.com/watch?v=zEpV-i2ipSM,,,720p,no,483,30,14490,2023-01-12,69.60910415649414,hardcoded,,,,
96,821,LSCh,Chilean,Guía legal en lengua de señas Refugiados,2017-03-29,https://www.youtube.com/watch?v=hqr5Y2Sa9z8,,,720p,no,553,30,16590,2023-01-12,80.05135726928711,hardcoded,,,,
97,821,LSCh,Chilean,Guía legal en lengua de señas Eliminación de la cotización de salud para pensionados,2017-03-22,https://www.youtube.com/watch?v=47yqep1Htl0,,,720p,no,469,30,14070,2023-01-12,68.23287105560303,hardcoded,,,,
98,821,LSCh,Chilean,Guía legal en lengua de señas Nuevo sistema electoral,2017-01-17,https://www.youtube.com/watch?v=cgW_H_JzIjw,,,720p,no,1074,30,32220,2023-01-12,156.21001815795898,hardcoded,,,,
99,821,LSCh,Chilean,Guía legal en lengua de señas Acoso sexual de menores y pornografía infantil por internet,2014-01-28,https://www.youtube.com/watch?v=FgL17uhPNG0,,,720p,no,309,30,9270,2023-01-12,50.071027755737305,hardcoded,,,,
100,821,LSCh,Chilean,Guía legal en lengua de señas Libertad condicional_0,2014-01-28,https://www.youtube.com/watch?v=YxHw1fro_8g,,,720p,no,481,30,14430,2023-01-12,71.1763277053833,hardcoded,,,,
101,821,LSCh,Chilean,Guía legal en lengua de señas Convenio 169 OIT,2014-01-28,https://www.youtube.com/watch?v=HF35FQ8dWbs,,,720p,no,924,30,27720,2023-01-12,146.43612003326416,hardcoded,,,,
102,821,LSCh,Chilean,Guía legal en lengua de señas Acreditación de la educación superior,2014-01-28,https://www.youtube.com/watch?v=-NdY-lrMAcI,,,720p,no,563,30,16890,2023-01-12,105.02567291259766,hardcoded,,,,
103,821,LSCh,Chilean,Guía legal en lenguas de señas Espacio costero marino de los pueblos originarios,2014-01-27,https://www.youtube.com/watch?v=OCsxaceKenA,,,720p,no,860,30,25800,2023-01-12,117.51207542419434,hardcoded,,,,
104,821,LSCh,Chilean,Guía legal en lenguas de señas Subcontratación,2014-01-27,https://www.youtube.com/watch?v=TIG64qbOq4M,,,720p,no,660,30,19800,2023-01-12,102.65278148651123,hardcoded,,,,
105,821,LSCh,Chilean,Guía legal en lengua de señas Regulación de contratos de seguros,2014-01-23,https://www.youtube.com/watch?v=eubTzbEJ_U8,,,720p,no,1172,30,35160,2023-01-12,177.87021446228027,hardcoded,,,,
106,821,LSCh,Chilean,Guía legal en lengua de señas Tribunales tributarios y aduaneros,2014-01-22,https://www.youtube.com/watch?v=eRBI7AEZWvI,,,720p,no,426,30,12780,2023-01-12,57.9608154296875,hardcoded,,,,
107,821,LSCh,Chilean,Guía legal en lengua de señas Propiedad intelectual (derechos de autor),2014-01-22,https://www.youtube.com/watch?v=9ue2XurvQIs,,,720p,no,1082,30,32460,2023-01-12,157.74083423614502,hardcoded,,,,
108,821,LSCh,Chilean,Guía legal en lengua de señas Estatutos de las PYMES,2014-01-22,https://www.youtube.com/watch?v=d123AkQCOV0,,,720p,no,620,30,18600,2023-01-12,84.50093460083008,hardcoded,,,,
109,821,LSCh,Chilean,Guía legal en lengua de señas Patentes municipales,2014-01-21,https://www.youtube.com/watch?v=ZBEtJwOKTGo,,,720p,no,473,30,14190,2023-01-12,64.04265117645264,hardcoded,,,,
110,821,LSCh,Chilean,Guía legal en lengua de señas Incentivos para la recuperación de suelos agrícolas,2014-01-20,https://www.youtube.com/watch?v=nnaitcJP83g,,,720p,no,459,30,13770,2023-01-12,62.77333736419678,hardcoded,,,,
111,821,LSCh,Chilean,Guia legal en lengua de señas Ingreso ético familiar,2014-01-20,https://www.youtube.com/watch?v=l-BkUdgqR9w,,,720p,no,910,30,27300,2023-01-12,146.52729511260986,hardcoded,,,,
112,821,LSCh,Chilean,Guía legal en lengua de señas Telefonía fin de la larga distancia nacional,2014-01-15,https://www.youtube.com/watch?v=EQ0WBtvOORY,,,720p,no,196,30,5880,2023-01-12,24.12448501586914,hardcoded,,,,
113,821,LSCh,Chilean,"Guía legal en lengua de señas Sueldo mínimo, sueldo base, semana corrida",2014-01-15,https://www.youtube.com/watch?v=yR7OU1-6xDM,,,720p,no,226,30,6780,2023-01-12,32.84277820587158,hardcoded,,,,
114,821,LSCh,Chilean,Guía legal en lengua de señas Seguridad minera,2014-01-13,https://www.youtube.com/watch?v=oYV5CkQmPiI,,,720p,no,321,30,9630,2023-01-12,43.71634387969971,hardcoded,,,,
115,821,LSCh,Chilean,Guía legal en lengua de señas Contratación de aprendices,2014-01-13,https://www.youtube.com/watch?v=-v5Z2BMP_4c,,,720p,no,277,30,8310,2023-01-12,40.407586097717285,hardcoded,,,,
116,821,LSCh,Chilean,Guía legal en lengua de señas Conexión al agua potable y alcantarillado en viviendas sociales,2014-01-13,https://www.youtube.com/watch?v=yKUrdlWega8,,,720p,no,288,30,8640,2023-01-12,46.73727226257324,hardcoded,,,,
117,821,LSCh,Chilean,Guía legal en lengua de señas Bono post laboral para funcionarios públicos,2014-01-13,https://www.youtube.com/watch?v=RZqmX6VibvU,,,720p,no,509,30,15270,2023-01-12,81.32533073425293,hardcoded,,,,
118,821,LSCh,Chilean,Guía legal en lengua de señas Aumento de penas a los que causen incendios forestales,2014-01-13,https://www.youtube.com/watch?v=VxbQaU9GSJw,,,720p,no,402,30,12060,2023-01-12,81.10860538482666,hardcoded,,,,
119,821,LSCh,Chilean,Guía legal en lengua de señas Cómo pagar el crédito de las universidades estatales,2013-12-16,https://www.youtube.com/watch?v=2cVeO8VPFOM,,,720p,no,709,30,21270,2023-01-12,102.4389181137085,hardcoded,,,,
120,821,LSCh,Chilean,Guía legal en lengua de señas Pedofilia y abusos sexuales contra menores,2013-12-16,https://www.youtube.com/watch?v=nHuXmJ1mG7s,,,720p,no,842,30,25260,2023-01-12,136.71261596679688,hardcoded,,,,
121,821,LSCh,Chilean,Guía legal en lengua de señas Ley Dicom,2013-12-16,https://www.youtube.com/watch?v=vHGL8JvZ3wA,,,720p,no,395,30,11850,2023-01-12,62.96581840515137,hardcoded,,,,
122,821,LSCh,Chilean,Guía legal en lengua de señas Instituto de Derechos Humanos,2013-12-16,https://www.youtube.com/watch?v=wEmi1c2jVoU,,,720p,no,453,30,13590,2023-01-12,61.327322006225586,hardcoded,,,,
123,821,LSCh,Chilean,Guía legal en lengua de señas Fondos de pensiones,2013-12-16,https://www.youtube.com/watch?v=zWh0CBlc7-I,,,720p,no,553,30,16590,2023-01-12,94.36011695861816,hardcoded,,,,
124,821,LSCh,Chilean,Guía legal en lengua de señas Filiación,2013-12-16,https://www.youtube.com/watch?v=ggIhNJ0J71w,,,720p,no,683,30,20490,2023-01-12,92.83347511291504,hardcoded,,,,
125,821,LSCh,Chilean,Guía legal en lengua de señas Crédito universitario,2013-12-16,https://www.youtube.com/watch?v=UHVVMc7go-g,,,720p,no,752,30,22560,2023-01-12,70.74870300292969,hardcoded,,,,
126,821,LSCh,Chilean,Guía legal en lengua de señas Sernac financiero,2013-12-12,https://www.youtube.com/watch?v=hRe_pLombjc,,,720p,no,1073,30,32190,2023-01-12,111.05255508422852,hardcoded,,,,
127,821,LSCh,Chilean,Guía legal en lengua de señas Reforma previsional pensiones solidarias,2013-12-12,https://www.youtube.com/watch?v=WQAv1XHyc7I,,,720p,no,262,30,7860,2023-01-12,46.11274814605713,hardcoded,,,,
128,821,LSCh,Chilean,Guía legal en lengua de señas Reforma previsional beneficios para la clase media,2013-12-12,https://www.youtube.com/watch?v=j-4shGARF9s,,,720p,no,322,30,9660,2023-01-12,43.908063888549805,hardcoded,,,,
129,821,LSCh,Chilean,Guía legal en lengua de señas Ley de no discriminación,2013-12-12,https://www.youtube.com/watch?v=FCEz2UO5vsI,,,720p,no,801,30,24030,2023-01-12,116.8920202255249,hardcoded,,,,
130,821,LSCh,Chilean,Guía legal en lengua de señas Robo de vehículos en la vía pública,2013-11-28,https://www.youtube.com/watch?v=fAPrG3A6guE,,,720p,no,218,30,6540,2023-01-12,29.614087104797363,hardcoded,,,,
131,821,LSCh,Chilean,Guía legal en lengua de señas Seguridad en las carreteras,2013-11-28,https://www.youtube.com/watch?v=XQ7sBSjmKJk,,,720p,no,339,30,10170,2023-01-12,41.972007751464844,hardcoded,,,,
132,821,LSCh,Chilean,Guía legal en lengua de señas Vocales de mesa,2013-11-28,https://www.youtube.com/watch?v=PqHZcGb61fE,,,720p,no,817,30,24510,2023-01-12,93.90975952148438,hardcoded,,,,
133,821,LSCh,Chilean,Guía legal en lengua de señas  Robo de tarjetas de crédito,2013-11-28,https://www.youtube.com/watch?v=2K6zYuRZIpc,,,720p,no,283,30,8490,2023-01-12,32.009060859680176,hardcoded,,,,
134,821,LSCh,Chilean,Guía legal en lengua de señas Reforma previsional instituciones,2013-11-28,https://www.youtube.com/watch?v=L60uN2O3ElE,,,720p,no,395,30,11850,2023-01-12,53.40633678436279,hardcoded,,,,
135,821,LSCh,Chilean,Guía legal en lengua de señas Neutralidad en internet,2013-11-28,https://www.youtube.com/watch?v=FcceNiv_k4c,,,720p,no,358,30,10740,2023-01-12,48.62715244293213,hardcoded,,,,
136,821,LSCh,Chilean,Guía legal en lengua de señas Transparencia,2013-11-28,https://www.youtube.com/watch?v=ZnKkawcGPS4,,,720p,no,879,30,26370,2023-01-12,111.86772060394287,hardcoded,,,,
137,821,LSCh,Chilean,Guía legal en lengua de señas Plan GES o AUGE,2013-11-28,https://www.youtube.com/watch?v=xV4bFR6XVBw,,,720p,no,895,30,26850,2023-01-12,145.36531257629395,hardcoded,,,,
138,821,LSCh,Chilean,Guía legal en lengua de señas Comités paritarios,2013-11-28,https://www.youtube.com/watch?v=eihr2_fCQpA,,,720p,no,911,30,27330,2023-01-12,124.61100578308105,hardcoded,,,,
139,821,LSCh,Chilean,Guía legal en lengua de señas Asociaciones y participación ciudadana en la gestión pública,2013-11-20,https://www.youtube.com/watch?v=R2Ku8jy9alc,,,720p,no,657,30,19710,2023-01-12,57.68779945373535,hardcoded,,,,
140,821,LSCh,Chilean,Guía legal en lengua de señas Cómo crear una PYME,2013-11-20,https://www.youtube.com/watch?v=QnsakNwfTa4,,,720p,no,685,30,20550,2023-01-12,98.3205394744873,hardcoded,,,,
141,821,LSCh,Chilean,Guía legal en lengua de señas Alcaldes,2013-11-20,https://www.youtube.com/watch?v=RPvvU_LwfRI,,,720p,no,365,30,10950,2023-01-12,29.831109046936035,hardcoded,,,,
142,821,LSCh,Chilean,Guía legal en lengua de señas Registro Nacional de Prófugos,2013-11-20,https://www.youtube.com/watch?v=Ykk1Zmu92zg,,,720p,no,463,30,13890,2023-01-12,63.29028511047363,hardcoded,,,,
143,821,LSCh,Chilean,Guía legal en lengua de señas Protección solar,2013-11-20,https://www.youtube.com/watch?v=aVr9umUnGts,,,720p,no,288,30,8640,2023-01-12,39.09638690948486,hardcoded,,,,
144,821,LSCh,Chilean,Guía legal en lengua de señas Procedimiento simple para crear empresas,2013-11-20,https://www.youtube.com/watch?v=VD2tyWjiAvI,,,720p,no,546,30,16380,2023-01-12,90.26257228851318,hardcoded,,,,
145,821,LSCh,Chilean,Guía legal en lengua de señas Permiso de circulación,2013-11-20,https://www.youtube.com/watch?v=z0M1Yc-qOb0,,,720p,no,625,30,18750,2023-01-12,90.43710613250732,hardcoded,,,,
146,821,LSCh,Chilean,Guía legal en lengua de señas Ley penal juvenil,2013-11-20,https://www.youtube.com/watch?v=02wu4kNEtEQ,,,720p,no,892,30,26760,2023-01-12,121.0152940750122,hardcoded,,,,
